active date,change type,delete date,event,event object id,last change type,notify date,object,state,type
2025-01-08T17:52:56.000Z,new,,1747037,408674,new,,NW1919 (Loaded Trailer),active,vehicle
2025-01-08T17:53:28.000Z,new,,1726091,408675,new,,327,active,vehicle
2025-01-08T17:54:44.000Z,new,,1788896,408676,new,,904,active,vehicle
2025-01-08T17:55:28.000Z,new,,1748640,408678,new,,327,active,vehicle
2025-01-08T17:57:04.000Z,new,,1720184,408679,new,,910,active,vehicle
2025-01-08T17:57:13.000Z,new,,1720184,408680,new,,33838,active,vehicle
2025-01-08T18:00:02.000Z,new,,1802739,408681,new,,356,active,vehicle
2025-01-08T18:03:37.000Z,new,,1781864,408682,new,,323,active,vehicle
2025-01-08T18:04:13.000Z,new,,1748574,408683,new,,327,active,vehicle
2025-01-08T18:05:24.000Z,new,2025-01-08T18:05:17.000Z,1759701,408684,new,,387,active,vehicle
2025-01-08T18:04:19.000Z,new,,1748574,408685,new,,33805,active,vehicle
2025-01-08T18:04:43.000Z,new,,1748550,408686,new,,327,active,vehicle
2025-01-08T18:05:45.000Z,new,,1759701,408689,new,,31958,active,vehicle
2025-01-08T18:09:59.000Z,new,,1760151,408691,new,,387,active,vehicle
2025-01-08T18:10:44.000Z,new,,1781917,408692,new,,330,active,vehicle
2025-01-08T18:10:45.000Z,new,,1760151,408693,new,,31958,active,vehicle
2025-01-08T18:10:59.000Z,new,,1781917,408694,new,,31481,active,vehicle
2025-01-08T18:12:33.000Z,new,,1781864,408695,new,,31481,active,vehicle
2025-01-08T18:17:00.000Z,new,,1766175,408696,new,,376,active,vehicle
2025-01-08T18:17:07.000Z,new,,1766175,408697,new,,33804,active,vehicle
2025-01-08T18:18:54.000Z,new,,1808200,408698,new,,399,active,vehicle
2025-01-08T18:24:10.000Z,new,,1760699,408699,new,,387,active,vehicle
2025-01-08T18:37:38.000Z,new,,1805272,408715,new,,4001,active,vehicle
2025-01-08T18:38:50.000Z,new,,1766176,408716,new,,376,active,vehicle
2025-01-08T18:38:58.000Z,new,,1766176,408717,new,,33804,active,vehicle
2025-01-08T18:39:48.000Z,new,,1754999,408718,new,,EX37,active,vehicle
2025-01-08T18:40:38.000Z,new,,1768148,408721,new,,EX37,active,vehicle
2025-01-08T18:41:22.000Z,new,,1764211,408722,new,,EX37,active,vehicle
2025-01-08T18:42:30.000Z,new,,1771451,408724,new,,337,active,vehicle
2025-01-08T18:42:34.000Z,new,,1764705,408725,new,,EX37,active,vehicle
2025-01-08T18:43:12.000Z,new,,1723630,408726,new,,337,active,vehicle
2025-01-08T18:43:48.000Z,new,,1723630,408729,new,,30713 (Loaded Trailer),active,vehicle
2025-01-08T18:44:40.000Z,new,,1400941,408730,new,,BH40,active,vehicle
2025-01-08T18:46:48.000Z,new,,1770016,408735,new,,358,active,vehicle
2025-01-08T18:47:00.000Z,new,,1770016,408737,new,,31642 (Loaded Trailer),active,vehicle
2025-01-08T18:48:32.000Z,new,,1770223,408738,new,,343,active,vehicle
2025-01-08T18:48:41.000Z,new,,1770223,408739,new,,33808,active,vehicle
2025-01-08T18:49:40.000Z,new,,1770276,408756,new,,343,active,vehicle
2025-01-08T18:49:47.000Z,new,,1770276,408757,new,,33808,active,vehicle
2025-01-08T18:51:24.000Z,new,,1752009,408768,new,,374,active,vehicle
2025-01-08T18:54:03.000Z,new,,1801737,408773,new,,BD36,active,vehicle
2025-01-08T18:54:52.000Z,new,,1761405,408775,new,,373,active,vehicle
2025-01-08T18:55:39.000Z,new,,1775236,408777,new,,373,active,vehicle
2025-01-08T18:58:54.000Z,new,,1776429,408778,new,,BH36,active,vehicle
2025-01-08T19:01:03.000Z,new,,1793885,408779,new,,GR47,active,vehicle
2025-01-08T19:01:11.000Z,new,,1775078,408780,new,,396,active,vehicle
2025-01-08T19:01:34.000Z,new,,1775078,408781,new,,33837,active,vehicle
2025-01-08T19:01:37.000Z,new,,1723754,408782,new,,383,active,vehicle
2025-01-08T19:01:42.000Z,new,,1723754,408783,new,,33800,active,vehicle
2025-01-08T19:04:46.000Z,new,,1801738,408784,new,,BD36,active,vehicle
2025-01-08T19:07:16.000Z,new,,1757413,408785,new,,396,active,vehicle
2025-01-08T19:07:23.000Z,new,,1757413,408786,new,,33837,active,vehicle
2025-01-08T19:08:45.000Z,new,,1775077,408787,new,,396,active,vehicle
2025-01-08T19:08:48.000Z,new,,1794910,408788,new,,EX25,active,vehicle
2025-01-08T19:08:50.000Z,new,,1775077,408789,new,,33837,active,vehicle
2025-01-08T19:09:11.000Z,new,,1723535,408790,new,,383,active,vehicle
2025-01-08T19:09:17.000Z,new,,1723535,408791,new,,33800,active,vehicle
2025-01-08T19:09:28.000Z,new,,1803094,408792,new,,324,active,vehicle
2025-01-08T19:09:54.000Z,new,,1757427,408793,new,,396,active,vehicle
2025-01-08T19:10:06.000Z,new,,1757427,408794,new,,33837,active,vehicle
2025-01-08T19:10:16.000Z,new,,1801742,408795,new,,BD36,active,vehicle
2025-01-08T19:11:02.000Z,new,,1770386,408796,new,,905,active,vehicle
2025-01-08T19:11:59.000Z,new,,1776472,408797,new,,BH36,active,vehicle
2025-01-08T19:11:59.000Z,new,,1776472,408798,new,,BH54,active,vehicle
2025-01-08T19:12:22.000Z,new,,1793641,408799,new,,905,active,vehicle
2025-01-08T19:12:46.000Z,new,,1771051,408800,new,,383,active,vehicle
2025-01-08T19:13:53.000Z,new,,1770920,408801,new,,383,active,vehicle
2025-01-08T19:14:30.000Z,new,,1771358,408802,new,,383,active,vehicle
2025-01-08T19:14:34.000Z,new,,1793032,408803,new,,BH44,active,vehicle
2025-01-08T19:16:03.000Z,new,,1793890,408806,new,,GR47,active,vehicle
2025-01-08T19:17:28.000Z,new,,1794009,408808,new,,EX23,active,vehicle
2025-01-08T19:18:36.000Z,new,,1794915,408810,new,,EX23,active,vehicle
2025-01-08T19:21:46.000Z,new,,1791984,408811,new,,345,active,vehicle
2025-01-08T19:21:55.000Z,new,,1791984,408813,new,,33806 (Loaded Trailer),active,vehicle
2025-01-08T19:21:57.000Z,new,,1793133,408814,new,,EX23,active,vehicle
2025-01-08T19:34:12.000Z,new,,1775475,408834,new,,373,active,vehicle
2025-01-08T19:34:25.000Z,new,,1775475,408835,new,,31533,active,vehicle
2025-01-08T19:35:25.000Z,new,,1771014,408843,new,,383,active,vehicle
2025-01-08T19:44:47.000Z,new,,1782062,408867,new,,PL05,active,vehicle
2025-01-08T19:49:38.000Z,new,,1764714,408869,new,,EX37,active,vehicle
2025-01-08T19:50:49.000Z,new,,1400944,408870,new,,BH40,active,vehicle
2025-01-08T19:54:57.000Z,new,,1764193,408883,new,,EX37,active,vehicle
2025-01-08T20:06:35.000Z,new,,1782851,408886,new,,906,active,vehicle
2025-01-08T20:32:19.000Z,new,,1736205,408897,new,,325,active,vehicle
2025-01-08T20:35:55.000Z,new,,1723428,408898,new,,383,active,vehicle
2025-01-08T20:35:59.000Z,new,,1723428,408899,new,,33800,active,vehicle
2025-01-08T20:47:52.000Z,new,,1766177,408941,new,,376,active,vehicle
2025-01-08T20:48:00.000Z,new,,1766177,408942,new,,33804,active,vehicle
2025-01-08T20:48:55.000Z,new,,1756521,408949,new,,908,active,vehicle
2025-01-08T20:50:41.000Z,new,,1756521,408953,new,,33806 (Loaded Trailer),active,vehicle
2025-01-08T20:51:20.000Z,new,,1790620,408954,new,,339,active,vehicle
2025-01-08T20:51:53.000Z,new,,1790614,408955,new,,339,active,vehicle
2025-01-08T20:52:30.000Z,new,,1790603,408956,new,,339,active,vehicle
2025-01-08T20:53:25.000Z,new,,1790603,408960,new,,31527,active,vehicle
2025-01-08T20:55:51.000Z,new,,1802739,408965,new,,31957,active,vehicle
2025-01-08T20:57:19.000Z,new,,1691753,408966,new,,Classroom,active,vehicle
2025-01-08T21:07:04.000Z,new,,1810986,408986,new,,BD43,active,vehicle
2025-01-08T21:07:25.000Z,new,,1768591,408987,new,,381,active,vehicle
2025-01-08T21:09:31.000Z,new,,1775568,408988,new,,906,active,vehicle
2025-01-08T21:09:38.000Z,new,,1775568,408989,new,,355,active,vehicle
2025-01-08T21:09:44.000Z,new,,1775568,408990,new,,31623,active,vehicle
2025-01-08T21:10:35.000Z,new,,1801285,408991,new,,323,active,vehicle
2025-01-08T21:12:00.000Z,new,,1781940,408994,new,,323,active,vehicle
2025-01-08T21:13:13.000Z,new,2025-01-08T21:13:09.000Z,1707203,408995,new,,341,active,vehicle
2025-01-08T21:13:53.000Z,new,,1707223,408997,new,,341,active,vehicle
2025-01-08T21:18:03.000Z,new,,1773345,408998,new,,327,active,vehicle
2025-01-08T21:24:30.000Z,new,,1760652,408999,new,,387,active,vehicle
2025-01-08T21:26:15.000Z,new,,1760652,409000,new,,32102,active,vehicle
2025-01-08T21:32:46.000Z,new,2025-01-08T21:32:41.000Z,1760029,409001,new,,387,active,vehicle
2025-01-08T21:34:44.000Z,new,,1760029,409004,new,,31881 (Loaded Trailer),active,vehicle
2025-01-08T21:37:44.000Z,new,,1774420,409005,new,,459,active,vehicle
2025-01-08T21:37:57.000Z,new,,1776068,409006,new,,PL02,active,vehicle
2025-01-08T21:44:49.000Z,new,,1776067,409007,new,,PL02,active,vehicle
2025-01-08T21:48:14.000Z,new,,1776069,409020,new,,PL02,active,vehicle
2025-01-08T22:27:30.000Z,new,,1705964,409021,new,,381,active,vehicle
2025-01-08T22:32:44.000Z,new,,1724715,409022,new,,904,active,vehicle
2025-01-08T22:33:43.000Z,new,,1788483,409023,new,,904,active,vehicle
2025-01-08T22:38:27.000Z,new,,1775469,409024,new,,346,active,vehicle
2025-01-08T22:38:37.000Z,new,,1775469,409025,new,,33902,active,vehicle
2025-01-08T22:40:47.000Z,new,,1775428,409026,new,,336,active,vehicle
2025-01-08T22:42:21.000Z,new,,1755976,409027,new,,338,active,vehicle
2025-01-08T22:43:26.000Z,new,,1775471,409028,new,,338,active,vehicle
2025-01-08T22:44:27.000Z,new,,1734889,409029,new,,346,active,vehicle
2025-01-08T22:45:41.000Z,new,,1799222,409030,new,,338,active,vehicle
2025-01-08T22:46:49.000Z,new,,1788478,409031,new,,4004,active,vehicle
2025-01-08T22:47:40.000Z,new,,1724117,409032,new,,904,active,vehicle
2025-01-08T22:48:44.000Z,new,,1799219,409033,new,,338,active,vehicle
2025-01-09T02:39:17.000Z,new,,1771277,409034,new,,337,active,vehicle
2025-01-09T02:43:52.000Z,new,,1723878,409035,new,,337,active,vehicle
2025-01-09T02:44:03.000Z,new,,1723878,409036,new,,30713 (Loaded Trailer),active,vehicle
2025-01-09T02:48:56.000Z,new,,1771441,409037,new,,337,active,vehicle
2025-01-09T02:49:44.000Z,new,,1771420,409038,new,,337,active,vehicle
2025-01-09T02:53:05.000Z,new,,1771283,409039,new,,337,active,vehicle
2025-01-09T02:53:15.000Z,new,,1771283,409040,new,,30713 (Loaded Trailer),active,vehicle
2025-01-09T02:54:03.000Z,new,,1771425,409041,new,,337,active,vehicle
2025-01-09T02:55:46.000Z,new,,1723973,409042,new,,337,active,vehicle
2025-01-09T02:55:56.000Z,new,,1723973,409043,new,,30713 (Loaded Trailer),active,vehicle
2025-01-09T05:12:01.000Z,new,,1764410,409044,new,,367,active,vehicle
2025-01-09T05:12:32.000Z,new,,1764410,409045,new,,31533,active,vehicle
2025-01-09T09:57:08.000Z,new,,1788246,409046,new,,EX22,active,vehicle
2025-01-09T11:03:17.000Z,new,,1766392,409047,new,,345,active,vehicle
2025-01-09T11:03:23.000Z,new,,1766392,409048,new,,33806 (Loaded Trailer),active,vehicle
2025-01-09T11:13:03.000Z,new,,1790186,409049,new,,Classroom,active,vehicle
2025-01-09T11:13:20.000Z,new,,1760043,409050,new,,Classroom,active,vehicle
2025-01-09T11:24:26.000Z,new,,1759092,409051,new,,350,active,vehicle
2025-01-09T11:26:20.000Z,new,,1759266,409052,new,,354,active,vehicle
2025-01-09T11:27:43.000Z,new,,1771489,409053,new,,331,active,vehicle
2025-01-09T11:27:49.000Z,new,,1771489,409054,new,,33902,active,vehicle
2025-01-09T11:27:59.000Z,new,,1790524,409055,new,,331,active,vehicle
2025-01-09T11:28:05.000Z,new,,1790524,409056,new,,33902,active,vehicle
2025-01-09T11:28:21.000Z,new,,1813035,409057,new,,331,active,vehicle
2025-01-09T11:28:27.000Z,new,,1813035,409058,new,,33902,active,vehicle
2025-01-09T11:28:42.000Z,new,,1668654,409059,new,,331,active,vehicle
2025-01-09T11:28:57.000Z,new,,1790726,409060,new,,331,active,vehicle
2025-01-09T11:29:17.000Z,new,,1694652,409061,new,,904,active,vehicle
2025-01-09T11:29:36.000Z,new,,1799980,409062,new,,346,active,vehicle
2025-01-09T11:29:43.000Z,new,,1799980,409063,new,,33796 (Loaded Trailer),active,vehicle
2025-01-09T11:31:19.000Z,new,,1734779,409064,new,,331,active,vehicle
2025-01-09T11:31:26.000Z,new,,1734779,409065,new,,33902,active,vehicle
2025-01-09T11:35:47.000Z,new,,1766181,409066,new,,376,active,vehicle
2025-01-09T11:36:14.000Z,new,,1766214,409067,new,,376,active,vehicle
2025-01-09T11:36:51.000Z,new,,1766243,409068,new,,376,active,vehicle
2025-01-09T11:36:59.000Z,new,,1766243,409069,new,,33804,active,vehicle
2025-01-09T11:37:20.000Z,new,,1766280,409070,new,,376,active,vehicle
2025-01-09T11:45:32.000Z,new,,1793998,409071,new,,384,active,vehicle
2025-01-09T11:45:38.000Z,new,,1773341,409072,new,,327,active,vehicle
2025-01-09T11:45:40.000Z,new,,1793998,409073,new,,33795,active,vehicle
2025-01-09T11:45:43.000Z,new,,1770173,409074,new,,343,active,vehicle
2025-01-09T11:51:50.000Z,new,,1765922,409075,new,,345,active,vehicle
2025-01-09T11:51:55.000Z,new,,1765922,409076,new,,33806 (Loaded Trailer),active,vehicle
2025-01-09T11:58:56.000Z,new,,1754985,409077,new,,910,active,vehicle
2025-01-09T12:00:30.000Z,new,,1739409,409078,new,,325,active,vehicle
2025-01-09T12:00:36.000Z,new,,1739409,409079,new,,33821,active,vehicle
2025-01-09T12:01:07.000Z,new,,1792657,409080,new,,31522,active,vehicle
2025-01-09T12:02:16.000Z,new,,1771362,409081,new,,368,active,vehicle
2025-01-09T12:02:24.000Z,new,,1771362,409082,new,,33835,active,vehicle
2025-01-09T12:03:20.000Z,new,,1748472,409083,new,,327,active,vehicle
2025-01-09T12:03:29.000Z,new,,1748472,409084,new,,33805,active,vehicle
2025-01-09T12:03:57.000Z,new,,1769940,409085,new,,358,active,vehicle
2025-01-09T12:04:12.000Z,new,,1769940,409086,new,,33808,active,vehicle
2025-01-09T12:04:32.000Z,new,,1770011,409087,new,,358,active,vehicle
2025-01-09T12:04:33.000Z,new,,1795479,409088,new,,361,active,vehicle
2025-01-09T12:04:38.000Z,new,,1770011,409089,new,,33808,active,vehicle
2025-01-09T12:05:07.000Z,new,,1770058,409090,new,,358,active,vehicle
2025-01-09T12:05:14.000Z,new,,1770058,409091,new,,33808,active,vehicle
2025-01-09T12:06:10.000Z,new,,1754985,409093,new,,33838,active,vehicle
2025-01-09T12:07:20.000Z,new,,1767333,409094,new,,BH27,active,vehicle
2025-01-09T12:14:25.000Z,new,,1781313,409095,new,,399,active,vehicle
2025-01-09T12:15:41.000Z,new,,1770869,409096,new,,356,active,vehicle
2025-01-09T12:15:53.000Z,new,,1770869,409097,new,,31957,active,vehicle
2025-01-09T12:16:12.000Z,new,,1771422,409098,new,,356,active,vehicle
2025-01-09T12:16:22.000Z,new,,1771422,409099,new,,31957,active,vehicle
2025-01-09T12:16:34.000Z,new,,1756641,409100,new,,396,active,vehicle
2025-01-09T12:23:54.000Z,new,,1781476,409101,new,,323,active,vehicle
2025-01-09T12:24:02.000Z,new,,1781476,409102,new,,31481,active,vehicle
2025-01-09T12:27:05.000Z,new,,1691731,409103,new,,Classroom,active,vehicle
2025-01-09T12:32:02.000Z,new,,1671523,409104,new,,406,active,vehicle
2025-01-09T12:32:04.000Z,new,,1781979,409105,new,,BH20,active,vehicle
2025-01-09T12:32:10.000Z,new,,1671523,409106,new,,33837,active,vehicle
2025-01-09T12:55:07.000Z,new,,1697257,409109,new,,903,active,vehicle
2025-01-09T12:57:34.000Z,new,,1794728,409110,new,,367,active,vehicle
2025-01-09T12:57:49.000Z,new,,1794728,409111,new,,31533,active,vehicle
2025-01-09T12:59:55.000Z,new,,1794031,409112,new,,384,active,vehicle
2025-01-09T13:00:16.000Z,new,,1794031,409113,new,,33795,active,vehicle
2025-01-09T13:03:18.000Z,new,,1771735,409114,new,,Observation,active,vehicle
2025-01-09T13:04:11.000Z,new,,1771747,409115,new,,PL05,active,vehicle
2025-01-09T13:04:29.000Z,new,,1706016,409116,new,,342,active,vehicle
2025-01-09T13:04:34.000Z,new,,1806949,409117,new,,324,active,vehicle
2025-01-09T13:04:36.000Z,new,,1706016,409118,new,,31956,active,vehicle
2025-01-09T13:04:39.000Z,new,,1782110,409119,new,,BD43,active,vehicle
2025-01-09T13:05:13.000Z,new,,1782032,409120,new,,EX28,active,vehicle
2025-01-09T13:05:34.000Z,new,,1782070,409121,new,,Observation,active,vehicle
2025-01-09T13:05:57.000Z,new,,1688359,409122,new,,342,active,vehicle
2025-01-09T13:06:03.000Z,new,,1688359,409123,new,,31956,active,vehicle
2025-01-09T13:06:14.000Z,new,,1782058,409124,new,,Observation,active,vehicle
2025-01-09T13:06:48.000Z,new,,1782116,409126,new,,Observation,active,vehicle
2025-01-09T13:10:13.000Z,new,,1753574,409130,new,,363,active,vehicle
2025-01-09T13:19:02.000Z,new,2025-01-09T13:18:57.000Z,1794717,409131,new,,369,active,vehicle
2025-01-09T13:10:26.000Z,new,,1782087,409132,new,,Observation,active,vehicle
2025-01-09T13:10:40.000Z,new,,1753574,409133,new,,33903,active,vehicle
2025-01-09T13:12:02.000Z,new,,1782071,409134,new,,Observation,active,vehicle
2025-01-09T13:12:33.000Z,new,,1771736,409135,new,,Observation,active,vehicle
2025-01-09T13:12:44.000Z,new,,1776747,409136,new,,355,active,vehicle
2025-01-09T13:12:53.000Z,new,,1748147,409137,new,,387,active,vehicle
2025-01-09T13:12:55.000Z,new,,1776747,409138,new,,487042 (Loaded Trailer),active,vehicle
2025-01-09T13:13:01.000Z,new,,1748147,409139,new,,32102,active,vehicle
2025-01-09T13:13:03.000Z,new,,1776747,409140,new,,31623,active,vehicle
2025-01-09T13:13:33.000Z,new,,1782042,409141,new,,Observation,active,vehicle
2025-01-09T13:14:04.000Z,new,,1782089,409142,new,,Observation,active,vehicle
2025-01-09T13:14:47.000Z,new,,1771757,409145,new,,Observation,active,vehicle
2025-01-09T13:16:21.000Z,new,,1782101,409148,new,,Observation,active,vehicle
2025-01-09T13:16:24.000Z,new,,1814293,409149,new,,387,active,vehicle
2025-01-09T13:16:50.000Z,new,,1814293,409150,new,,31958,active,vehicle
2025-01-09T13:19:46.000Z,new,,1748251,409153,new,,387,active,vehicle
2025-01-09T13:19:53.000Z,new,,1748251,409154,new,,32102,active,vehicle
2025-01-09T13:20:01.000Z,new,,1794717,409155,new,,31987,active,vehicle
2025-01-09T13:23:03.000Z,new,,1780712,409156,new,,BD25,active,vehicle
2025-01-09T13:33:47.000Z,new,,1766397,409159,new,,345,active,vehicle
2025-01-09T13:33:52.000Z,new,,1766397,409160,new,,33806 (Loaded Trailer),active,vehicle
2025-01-09T13:34:45.000Z,new,,1770178,409161,new,,343,active,vehicle
2025-01-09T13:36:23.000Z,new,,1742532,409162,new,,GR46,active,vehicle
2025-01-09T13:36:46.000Z,new,,1755785,409163,new,,GR46,active,vehicle
2025-01-09T13:37:09.000Z,new,,1777570,409164,new,,GR46,active,vehicle
2025-01-09T13:38:01.000Z,new,,1778571,409165,new,,GR46,active,vehicle
2025-01-09T13:38:24.000Z,new,,1814834,409166,new,,GR46,active,vehicle
2025-01-09T13:42:32.000Z,new,,1739570,409169,new,,BD45,active,vehicle
2025-01-09T13:44:00.000Z,new,,1776225,409170,new,,BH44,active,vehicle
2025-01-09T17:55:50.000Z,new,2025-01-09T17:55:35.000Z,1776597,409178,new,,EX25,active,vehicle
2025-01-09T13:49:37.000Z,new,,1793034,409181,new,,BH36,active,vehicle
2025-01-09T13:51:06.000Z,new,,1793136,409182,new,,EX23,active,vehicle
2025-01-09T13:52:12.000Z,new,,1793467,409183,new,,EX26,active,vehicle
2025-01-09T13:59:52.000Z,new,,1764212,409184,new,,EX37,active,vehicle
2025-01-09T14:00:32.000Z,new,,1768146,409185,new,,EX37,active,vehicle
2025-01-09T14:03:01.000Z,new,,1795479,409186,new,,33793,active,vehicle
2025-01-09T14:07:31.000Z,new,,1802209,409188,new,,367,active,vehicle
2025-01-09T14:07:36.000Z,new,,1802209,409189,new,,31533,active,vehicle
2025-01-09T14:34:07.000Z,new,,1738102,409214,new,,903,active,vehicle
2025-01-09T14:42:11.000Z,new,,1766249,409224,new,,376,active,vehicle
2025-01-09T14:42:19.000Z,new,,1766249,409227,new,,33804,active,vehicle
2025-01-09T14:42:47.000Z,new,,1809699,409230,new,,343,active,vehicle
2025-01-09T14:43:51.000Z,new,,1809699,409233,new,,31642 (Loaded Trailer),active,vehicle
2025-01-09T14:46:09.000Z,new,,1771284,409241,new,,337,active,vehicle
2025-01-09T14:46:48.000Z,new,,1771426,409245,new,,337,active,vehicle
2025-01-09T14:47:30.000Z,new,,1771452,409247,new,,337,active,vehicle
2025-01-09T14:47:54.000Z,new,,1763698,409248,new,,BH40,active,vehicle
2025-01-09T14:50:38.000Z,new,,1769795,409249,new,,358,active,vehicle
2025-01-09T14:50:41.000Z,new,,1738102,409250,new,,31632,active,vehicle
2025-01-09T14:50:50.000Z,new,,1769795,409251,new,,33808,active,vehicle
2025-01-09T14:50:57.000Z,new,,1756641,409252,new,,33806 (Loaded Trailer),active,vehicle
2025-01-09T14:51:06.000Z,new,,1764706,409253,new,,EX37,active,vehicle
2025-01-09T14:51:27.000Z,new,,1770397,409254,new,,358,active,vehicle
2025-01-09T14:51:35.000Z,new,,1770397,409255,new,,33808,active,vehicle
2025-01-09T14:52:19.000Z,new,,1770018,409260,new,,358,active,vehicle
2025-01-09T14:52:31.000Z,new,,1770018,409261,new,,33808,active,vehicle
2025-01-09T14:54:53.000Z,new,,1726092,409262,new,,327,active,vehicle
2025-01-09T14:55:56.000Z,new,2025-01-09T14:55:15.000Z,1770588,409263,new,,356,active,vehicle
2025-01-09T14:55:29.000Z,new,,1748552,409266,new,,327,active,vehicle
2025-01-09T14:56:09.000Z,new,,1770588,409270,new,,31987,active,vehicle
2025-01-09T14:56:43.000Z,new,,1717588,409273,new,,325,active,vehicle
2025-01-09T14:57:19.000Z,new,2025-01-09T14:57:12.000Z,1770871,409274,new,,356,active,vehicle
2025-01-09T14:57:04.000Z,new,,1794407,409275,new,,384,active,vehicle
2025-01-09T14:57:13.000Z,new,,1794407,409278,new,,33795,active,vehicle
2025-01-09T14:57:21.000Z,new,,1717588,409280,new,,33821,active,vehicle
2025-01-09T14:57:54.000Z,new,,1739152,409283,new,,384,active,vehicle
2025-01-09T14:58:01.000Z,new,,1739152,409284,new,,33795,active,vehicle
2025-01-09T14:58:27.000Z,new,,1816133,409285,new,,383,active,vehicle
2025-01-09T14:58:48.000Z,new,,1794421,409286,new,,384,active,vehicle
